ticker,support_id,support_mid,support_lo,support_hi,touches,first_touch_date,last_touch_date,span_trading_days,level,last_close_date,last_close,dist_pct,status,strength
wat,S6,267.800526,262.444515,273.156536,16,2021-01-07,2023-11-20,722,1Y+,2026-08-21,410.700012,53.36,above,A
wat,S7,245.81625,240.899925,250.732575,13,2019-02-25,2023-11-13,1189,1Y+,2026-08-21,410.700012,67.08,above,A
wat,S8,225.90889,221.390712,230.427068,18,2019-01-24,2020-12-03,470,1Y+,2026-08-21,410.700012,81.8,above,A
wat,S9,210.345239,206.138334,214.552144,34,2018-01-10,2020-11-04,710,1Y+,2026-08-21,410.700012,95.25,above,A
wat,S10,193.727776,189.853221,197.602332,34,2017-09-12,2020-09-24,764,1Y+,2026-08-21,410.700012,112.0,above,A
wat,S11,178.963683,175.38441,182.542957,24,2017-05-17,2020-07-07,789,1Y+,2026-08-21,410.700012,129.49,above,A
wat,S12,162.360001,159.112801,165.607201,11,2016-07-26,2020-03-23,920,1Y+,2026-08-21,410.700012,152.96,above,A
wat,S13,154.856155,151.759032,157.953279,9,2016-07-26,2020-03-23,920,1Y+,2026-08-21,410.700012,165.21,above,A
wat,S14,141.549995,138.718996,144.380995,10,2016-06-10,2017-01-10,147,6M+,2026-08-21,410.700012,190.14,above,A
wat,S15,135.110833,132.408617,137.81305,24,2015-06-25,2017-01-24,398,1Y+,2026-08-21,410.700012,203.97,above,A
wat,S16,126.710952,124.176733,129.245171,22,2015-03-16,2016-04-29,284,1Y+,2026-08-21,410.700012,224.12,above,A
wat,S17,115.210588,112.906377,117.5148,16,2014-02-26,2016-02-08,491,1Y+,2026-08-21,410.700012,256.48,above,A
wat,S18,104.93375,102.835075,107.032425,16,2013-07-02,2014-10-22,330,1Y+,2026-08-21,410.700012,291.39,above,A
wat,S19,99.299643,97.31365,101.285636,22,2011-05-05,2014-10-20,870,1Y+,2026-08-21,410.700012,313.6,above,A
wat,S20,90.060999,88.259779,91.862219,28,2000-09-27,2013-04-26,3162,1Y+,2026-08-21,410.700012,356.02,above,A
wat,S21,82.269166,80.623783,83.91455,33,2000-08-29,2012-12-06,3086,1Y+,2026-08-21,410.700012,399.21,above,A
wat,S22,75.732571,74.21792,77.247223,45,2000-08-21,2012-08-28,3024,1Y+,2026-08-21,410.700012,442.3,above,A
wat,S23,69.724843,68.330346,71.11934,37,2000-07-06,2011-12-16,2881,1Y+,2026-08-21,410.700012,489.03,above,A
wat,S24,64.362738,63.075483,65.649993,36,2000-06-21,2010-09-01,2564,1Y+,2026-08-21,410.700012,538.1,above,A
wat,S25,59.189236,58.005452,60.373021,43,2000-06-14,2010-08-31,2568,1Y+,2026-08-21,410.700012,593.88,above,A
wat,S26,53.932728,52.854073,55.011382,17,2000-03-07,2009-10-02,2408,1Y+,2026-08-21,410.700012,661.5,above,A
wat,S27,49.479445,48.489856,50.469034,32,2000-02-18,2009-08-31,2396,1Y+,2026-08-21,410.700012,730.04,above,A
wat,S28,45.291065,44.385244,46.196886,45,2000-02-11,2009-06-08,2342,1Y+,2026-08-21,410.700012,806.8,above,A
wat,S29,42.074792,41.233296,42.916287,57,2000-02-08,2009-05-29,2339,1Y+,2026-08-21,410.700012,876.12,above,A
wat,S30,38.831437,38.054809,39.608066,49,2000-01-31,2009-04-27,2322,1Y+,2026-08-21,410.700012,957.65,above,A
wat,S31,36.415416,35.687108,37.143725,29,2000-01-31,2009-04-23,2320,1Y+,2026-08-21,410.700012,1027.82,above,A
wat,S32,33.547322,32.876375,34.218268,28,1999-08-18,2009-03-20,2411,1Y+,2026-08-21,410.700012,1124.24,above,A
wat,S33,31.04875,30.427775,31.669725,25,1999-08-11,2009-03-12,2410,1Y+,2026-08-21,410.700012,1222.76,above,A
wat,S34,29.031583,28.450952,29.612215,21,1999-07-27,2003-10-23,1067,1Y+,2026-08-21,410.700012,1314.67,above,A
wat,S35,26.835875,26.299158,27.372593,29,1999-03-12,2003-09-26,1142,1Y+,2026-08-21,410.700012,1430.41,above,A
wat,S36,25.071146,24.569723,25.572569,40,1999-03-03,2003-05-08,1051,1Y+,2026-08-21,410.700012,1538.14,above,A
wat,S37,23.398789,22.930813,23.866765,27,1999-02-02,2003-04-25,1062,1Y+,2026-08-21,410.700012,1655.22,above,A
wat,S38,21.273562,20.848091,21.699034,21,1998-12-17,2003-04-16,1086,1Y+,2026-08-21,410.700012,1830.57,above,A
wat,S39,19.75825,19.363085,20.153415,13,1998-11-09,2003-03-19,1093,1Y+,2026-08-21,410.700012,1978.63,above,A
wat,S40,15.394531,15.086641,15.702422,14,1998-06-15,1998-10-15,86,3M+,2026-08-21,410.700012,2567.83,above,B
wat,S41,14.433594,14.144922,14.722266,10,1998-05-13,1998-10-07,102,3M+,2026-08-21,410.700012,2745.45,above,B
wat,S42,13.28125,13.015625,13.546875,7,1998-04-09,1998-10-07,125,3M+,2026-08-21,410.700012,2992.33,above,B
wat,S43,12.351562,12.104531,12.598594,7,1998-03-03,1998-04-27,38,1M+,2026-08-21,410.700012,3225.09,above,C
wat,S44,11.479167,11.249583,11.70875,9,1997-09-23,1998-03-09,114,3M+,2026-08-21,410.700012,3477.79,above,B
wat,S45,10.890625,10.672812,11.108438,7,1997-09-24,1998-02-04,91,3M+,2026-08-21,410.700012,3671.13,above,B
wat,S46,10.005208,9.805104,10.205313,5,1997-09-15,1998-01-07,79,3M+,2026-08-21,410.700012,4004.86,above,B
wat,S47,9.375,9.1875,9.5625,3,1997-09-12,1998-01-05,78,3M+,2026-08-21,410.700012,4280.8,above,C
wat,S48,8.53125,8.360625,8.701875,6,1997-06-11,1997-09-02,57,1M+,2026-08-21,410.700012,4714.07,above,C
wat,S49,8.026042,7.865521,8.186562,8,1996-07-02,1997-08-19,286,1Y+,2026-08-21,410.700012,5017.09,above,A
wat,S50,7.267045,7.121705,7.412386,32,1996-04-03,1997-05-14,281,1Y+,2026-08-21,410.700012,5551.54,above,A
wat,S51,6.76875,6.633375,6.904125,15,1996-04-03,1997-04-23,266,1Y+,2026-08-21,410.700012,5967.59,above,A
wat,S52,5.729167,5.614583,5.84375,3,1996-03-11,1997-04-17,279,1Y+,2026-08-21,410.700012,7068.58,above,C
wat,S53,4.8125,4.71625,4.90875,4,1996-01-10,1996-02-08,21,1M+,2026-08-21,410.700012,8434.03,above,C
wmt,S1,100.813685,98.797411,102.829959,15,2025-01-31,2025-11-19,202,6M+,2026-08-20,103.839996,3.0,above,A
wmt,S2,111.133924,108.911246,113.356603,9,2025-10-16,2026-07-24,192,6M+,2026-08-20,103.839996,-6.56,below,A
wmt,S3,94.236817,92.352081,96.121554,14,2024-12-20,2025-08-26,168,6M+,2026-08-20,103.839996,10.19,above,A
wmt,S4,121.861199,119.423975,124.298423,10,2026-01-22,2026-06-04,92,3M+,2026-08-20,103.839996,-14.79,below,B
wmt,S5,88.715988,86.941668,90.490308,11,2024-11-19,2025-04-08,94,3M+,2026-08-20,103.839996,17.05,above,B
wmt,S6,127.457921,124.908763,130.00708,9,2026-02-10,2026-05-11,62,1M+,2026-08-20,103.839996,-18.53,below,B
wmt,S7,82.436752,80.788017,84.085487,8,2024-09-16,2025-04-08,140,6M+,2026-08-20,103.839996,25.96,above,A
wmt,S8,65.957552,64.638401,67.276703,6,2024-05-20,2024-08-13,58,1M+,2026-08-20,103.839996,57.43,above,C
wmt,S9,58.2784,57.112832,59.443968,6,2024-02-16,2024-05-14,60,1M+,2026-08-20,103.839996,78.18,above,C
wmt,S10,54.790596,53.694784,55.886408,6,2023-08-14,2024-02-14,127,6M+,2026-08-20,103.839996,89.52,above,A
wmt,S11,52.297685,51.251731,53.343639,10,2022-05-06,2023-12-20,408,1Y+,2026-08-20,103.839996,98.56,above,A
wmt,S12,49.354898,48.3678,50.341996,32,2020-09-03,2023-12-08,821,1Y+,2026-08-20,103.839996,110.39,above,A
wmt,S13,44.813705,43.917431,45.709979,22,2020-04-20,2023-03-10,728,1Y+,2026-08-20,103.839996,131.71,above,A
wmt,S14,42.072302,41.230856,42.913748,19,2020-04-08,2022-10-13,634,1Y+,2026-08-20,103.839996,146.81,above,A
wmt,S15,37.860802,37.103586,38.618019,13,2019-06-25,2020-03-27,191,6M+,2026-08-20,103.839996,174.27,above,A
wmt,S16,35.803483,35.087413,36.519553,8,2018-02-02,2020-03-25,538,1Y+,2026-08-20,103.839996,190.03,above,A
wmt,S17,32.997938,32.33798,33.657897,18,2017-11-21,2019-05-31,381,1Y+,2026-08-20,103.839996,214.69,above,A
wmt,S18,30.421753,29.813318,31.030188,11,2015-01-13,2018-12-26,995,1Y+,2026-08-20,103.839996,241.33,above,A
wmt,S19,28.45288,27.883822,29.021937,15,2014-12-16,2018-12-24,1012,1Y+,2026-08-20,103.839996,264.95,above,A
wmt,S20,25.372851,24.865394,25.880308,37,2012-08-01,2017-10-02,1300,1Y+,2026-08-20,103.839996,309.26,above,A
wmt,S21,22.52311,22.072648,22.973572,24,1999-12-20,2017-01-27,4303,1Y+,2026-08-20,103.839996,361.04,above,A
wmt,S22,20.66092,20.247702,21.074139,29,1999-12-09,2016-05-18,4135,1Y+,2026-08-20,103.839996,402.59,above,A
wmt,S23,19.540396,19.149588,19.931204,60,1999-10-22,2015-12-02,4053,1Y+,2026-08-20,103.839996,431.41,above,A
wmt,S24,17.710722,17.356508,18.064937,108,1999-04-14,2011-09-28,3136,1Y+,2026-08-20,103.839996,486.31,above,A
wmt,S25,16.52547,16.194961,16.855979,121,1999-03-16,2011-09-22,3152,1Y+,2026-08-20,103.839996,528.36,above,A
wmt,S26,15.281384,14.975756,15.587011,71,1999-03-05,2009-02-13,2502,1Y+,2026-08-20,103.839996,579.52,above,A
wmt,S27,14.251916,13.966877,14.536954,29,1999-01-11,2008-01-14,2265,1Y+,2026-08-20,103.839996,628.6,above,A
wmt,S28,13.425715,13.1572,13.694229,6,1998-12-22,1999-08-09,157,6M+,2026-08-20,103.839996,673.44,above,A
wmt,S29,11.53055,11.299939,11.761161,5,1998-07-22,1998-11-03,73,3M+,2026-08-20,103.839996,800.56,above,B
wmt,S30,10.70583,10.491713,10.919946,10,1998-07-09,1998-10-27,77,3M+,2026-08-20,103.839996,869.94,above,B
wmt,S31,9.85386,9.656783,10.050937,10,1998-06-15,1998-10-13,84,3M+,2026-08-20,103.839996,953.8,above,B
wmt,S32,8.761067,8.585845,8.936288,7,1998-03-31,1998-10-08,133,6M+,2026-08-20,103.839996,1085.24,above,A
wmt,S33,7.892808,7.734952,8.050665,3,1998-02-27,1998-04-29,42,1M+,2026-08-20,103.839996,1215.63,above,C
wmt,S34,6.830778,6.694163,6.967394,7,1997-11-17,1998-01-30,50,1M+,2026-08-20,103.839996,1420.18,above,C
wmt,S35,6.452975,6.323915,6.582034,10,1997-07-29,1998-01-26,124,3M+,2026-08-20,103.839996,1509.18,above,B
wmt,S36,5.990374,5.870566,6.110181,8,1997-07-07,1997-10-29,81,3M+,2026-08-20,103.839996,1633.45,above,B
wmt,S37,5.657402,5.544254,5.77055,5,1997-06-17,1997-10-27,92,3M+,2026-08-20,103.839996,1735.47,above,B
wmt,S38,5.205544,5.101433,5.309655,3,1997-05-21,1997-10-27,110,3M+,2026-08-20,103.839996,1894.8,above,C
wmt,S39,4.811709,4.715475,4.907943,8,1997-03-12,1997-05-07,39,1M+,2026-08-20,103.839996,2058.07,above,B
wmt,S40,4.06692,3.985581,4.148258,34,1995-02-10,1997-02-20,512,1Y+,2026-08-20,103.839996,2453.28,above,A
wmt,S41,3.725011,3.650511,3.799511,18,1995-01-10,1997-01-23,516,1Y+,2026-08-20,103.839996,2687.64,above,A
wmt,S42,3.468059,3.398698,3.53742,7,1995-01-03,1996-02-28,292,1Y+,2026-08-20,103.839996,2894.18,above,A
xbi,S1,157.410004,154.261804,160.558204,6,2021-01-21,2026-08-05,1390,1Y+,2026-08-21,165.729996,5.29,above,A
xbi,S2,151.041723,148.020888,154.062557,7,2020-12-14,2026-07-31,1412,1Y+,2026-08-21,165.729996,9.72,above,A
xbi,S3,138.938812,136.160036,141.717589,17,2020-12-04,2026-06-16,1387,1Y+,2026-08-21,165.729996,19.28,above,A
xbi,S4,129.783435,127.187766,132.379104,34,2020-11-18,2026-06-02,1388,1Y+,2026-08-21,165.729996,27.7,above,A
xbi,S5,122.415818,119.967501,124.864134,24,2020-07-21,2026-03-30,1429,1Y+,2026-08-21,165.729996,35.38,above,A
xbi,S6,112.860752,110.603537,115.117967,16,2020-06-29,2025-11-10,1349,1Y+,2026-08-21,165.729996,46.84,above,A
xbi,S7,106.813315,104.677048,108.949581,18,2020-05-12,2025-11-04,1378,1Y+,2026-08-21,165.729996,55.16,above,A
xbi,S8,96.561295,94.630069,98.492521,49,2018-01-31,2025-09-17,1917,1Y+,2026-08-21,165.729996,71.63,above,A
xbi,S9,90.222586,88.418134,92.027037,70,2015-07-24,2025-08-25,2536,1Y+,2026-08-21,165.729996,83.69,above,A
xbi,S10,83.067056,81.405715,84.728397,81,2015-06-05,2025-08-07,2558,1Y+,2026-08-21,165.729996,99.51,above,A
xbi,S11,76.992753,75.452898,78.532608,55,2015-03-06,2025-05-30,2574,1Y+,2026-08-21,165.729996,115.25,above,A
xbi,S12,70.128231,68.725666,71.530795,32,2015-02-17,2025-04-08,2551,1Y+,2026-08-21,165.729996,136.32,above,A
xbi,S13,65.365066,64.057765,66.672367,35,2015-01-05,2025-04-09,2581,1Y+,2026-08-21,165.729996,153.55,above,A
xbi,S14,59.840209,58.643404,61.037013,20,2014-12-01,2016-12-30,525,1Y+,2026-08-21,165.729996,176.95,above,A
xbi,S15,55.261993,54.156753,56.367233,19,2014-03-07,2016-11-03,672,1Y+,2026-08-21,165.729996,199.9,above,A
xbi,S16,51.335575,50.308864,52.362287,23,2014-01-13,2016-06-27,618,1Y+,2026-08-21,165.729996,222.84,above,A
xbi,S17,48.414526,47.446235,49.382816,18,2014-01-09,2016-05-12,589,1Y+,2026-08-21,165.729996,242.31,above,A
xbi,S18,44.78153,43.8859,45.677161,14,2013-09-20,2016-02-11,602,1Y+,2026-08-21,165.729996,270.09,above,A
xbi,S19,41.732384,40.897737,42.567032,13,2013-08-06,2014-05-08,190,6M+,2026-08-21,165.729996,297.13,above,A
xbi,S20,39.580894,38.789276,40.372512,10,2013-07-24,2014-05-08,199,6M+,2026-08-21,165.729996,318.71,above,A
xbi,S21,37.286861,36.541124,38.032598,5,2013-06-04,2013-10-09,89,3M+,2026-08-21,165.729996,344.47,above,B
xbi,S22,32.766468,32.111138,33.421797,9,2013-01-10,2013-06-25,114,3M+,2026-08-21,165.729996,405.79,above,B
xbi,S23,30.135557,29.532846,30.738269,17,2012-06-27,2013-02-26,165,6M+,2026-08-21,165.729996,449.95,above,A
xbi,S24,28.046851,27.485914,28.607788,12,2012-04-30,2012-11-15,138,6M+,2026-08-21,165.729996,490.9,above,A
xbi,S25,25.340873,24.834055,25.84769,14,2011-04-29,2012-06-04,276,1Y+,2026-08-21,165.729996,554.0,above,A
xbi,S26,23.339675,22.872881,23.806468,9,2008-07-31,2012-01-05,865,1Y+,2026-08-21,165.729996,610.08,above,A
xbi,S27,20.521247,20.110822,20.931672,33,2007-10-11,2011-12-14,1053,1Y+,2026-08-21,165.729996,707.6,above,A
xbi,S28,19.251249,18.866224,19.636274,38,2007-09-10,2011-10-03,1025,1Y+,2026-08-21,165.729996,760.88,above,A
xbi,S29,17.697989,17.344029,18.051948,41,2006-03-20,2010-08-31,1121,1Y+,2026-08-21,165.729996,836.43,above,A
xbi,S30,16.284304,15.958618,16.60999,43,2006-02-13,2010-07-06,1105,1Y+,2026-08-21,165.729996,917.73,above,A
xbi,S31,14.882693,14.585039,15.180346,25,2006-05-18,2009-05-22,758,1Y+,2026-08-21,165.729996,1013.58,above,A
xel,S1,77.883536,76.325866,79.441207,26,2022-05-25,2026-08-10,1054,1Y+,2026-08-14,79.169998,1.65,near,A
xel,S2,81.301353,79.675326,82.927381,13,2025-12-02,2026-07-30,164,6M+,2026-08-14,79.169998,-2.62,near,A
xel,S3,70.712807,69.298551,72.127063,53,2020-02-07,2025-09-17,1409,1Y+,2026-08-14,79.169998,11.96,above,A
xel,S4,65.047033,63.746093,66.347974,51,2019-09-09,2025-06-17,1451,1Y+,2026-08-14,79.169998,21.71,above,A
xel,S5,59.533816,58.343139,60.724492,31,2019-05-28,2024-08-15,1314,1Y+,2026-08-14,79.169998,32.98,above,A
xel,S6,54.72224,53.627795,55.816685,18,2018-12-12,2024-07-15,1404,1Y+,2026-08-14,79.169998,44.68,above,A
xel,S7,49.879439,48.88185,50.877028,12,2018-09-12,2024-03-14,1384,1Y+,2026-08-14,79.169998,58.72,above,A
xel,S8,44.997211,44.097267,45.897156,12,2018-02-05,2018-08-01,123,3M+,2026-08-14,79.169998,75.94,above,B
xlb,S1,52.271229,51.225804,53.316653,10,2026-02-05,2026-08-18,133,6M+,2026-08-20,52.419998,0.28,near,A
xlb,S2,49.624594,48.632102,50.617086,15,2024-10-21,2026-07-31,444,1Y+,2026-08-20,52.419998,5.63,above,A
xlb,S3,44.602921,43.710863,45.49498,37,2021-05-12,2025-12-31,1165,1Y+,2026-08-20,52.419998,17.53,above,A
xlb,S4,41.880645,41.043032,42.718258,49,2021-04-20,2025-11-20,1154,1Y+,2026-08-20,52.419998,25.17,above,A
xlb,S5,38.242303,37.477457,39.007149,26,2021-01-21,2025-04-08,1058,1Y+,2026-08-20,52.419998,37.07,above,A
xlb,S6,35.625775,34.913259,36.33829,10,2020-11-11,2022-11-02,497,1Y+,2026-08-20,52.419998,47.14,above,A
xlb,S7,32.145376,31.502469,32.788284,14,2018-01-09,2020-11-04,711,1Y+,2026-08-20,52.419998,63.07,above,A
xlb,S8,29.854704,29.25761,30.451798,28,2017-10-16,2020-08-07,707,1Y+,2026-08-20,52.419998,75.58,above,A
xlb,S9,28.102668,27.540614,28.664721,38,2017-06-14,2020-07-09,772,1Y+,2026-08-20,52.419998,86.53,above,A
xlb,S10,25.8943,25.376414,26.412186,28,2015-03-06,2020-05-22,1313,1Y+,2026-08-20,52.419998,102.44,above,A
xlb,S11,24.223431,23.738962,24.7079,40,2014-03-11,2020-05-13,1555,1Y+,2026-08-20,52.419998,116.4,above,A
xlb,S12,21.890497,21.452687,22.328307,37,2007-07-16,2020-04-03,3203,1Y+,2026-08-20,52.419998,139.46,above,A
xlb,S13,19.944197,19.545313,20.343081,54,2007-04-17,2020-03-23,3256,1Y+,2026-08-20,52.419998,162.83,above,A
xlb,S14,18.736364,18.361637,19.111092,50,2007-02-01,2020-03-23,3307,1Y+,2026-08-20,52.419998,179.78,above,A
xlb,S15,17.062453,16.721204,17.403702,39,2006-04-27,2012-11-15,1651,1Y+,2026-08-20,52.419998,207.22,above,A
xlb,S16,15.55442,15.243331,15.865508,41,2005-02-22,2011-11-25,1704,1Y+,2026-08-20,52.419998,237.01,above,A
xlb,S17,14.539387,14.248599,14.830175,36,2004-11-05,2011-10-03,1739,1Y+,2026-08-20,52.419998,260.54,above,A
xlb,S18,13.529194,13.25861,13.799778,43,1999-04-19,2009-07-16,2577,1Y+,2026-08-20,52.419998,287.46,above,A
xlb,S19,12.450655,12.201642,12.699669,42,1999-04-14,2009-07-07,2573,1Y+,2026-08-20,52.419998,321.02,above,A
xlb,S20,11.40648,11.17835,11.63461,52,1999-01-13,2009-04-20,2581,1Y+,2026-08-20,52.419998,359.56,above,A
xlb,S21,10.582633,10.37098,10.794286,60,1998-12-22,2009-03-20,2575,1Y+,2026-08-20,52.419998,395.34,above,A
xlb,S22,9.849882,9.652884,10.046879,48,2000-03-07,2009-03-10,2264,1Y+,2026-08-20,52.419998,432.19,above,A
xlb,S23,9.012625,8.832372,9.192877,18,2000-09-22,2009-03-05,2122,1Y+,2026-08-20,52.419998,481.63,above,A
xlb,S24,8.497656,8.327703,8.66761,6,2000-09-27,2003-03-11,612,1Y+,2026-08-20,52.419998,516.88,above,A
xlc,S1,112.67986,110.426262,114.933457,18,2025-08-19,2026-08-12,246,6M+,2026-08-20,110.68,-1.77,near,A
xlc,S2,117.279671,114.934077,119.625264,5,2025-10-10,2026-04-29,137,6M+,2026-08-20,110.68,-5.63,below,B
xlc,S3,103.521398,101.45097,105.591826,9,2024-12-17,2026-07-30,403,1Y+,2026-08-20,110.68,6.92,above,A
xlc,S4,94.674491,92.781001,96.567981,13,2024-10-31,2025-04-23,117,3M+,2026-08-20,110.68,16.91,above,B
xlc,S5,87.855605,86.098493,89.612717,10,2024-06-28,2025-04-21,202,6M+,2026-08-20,110.68,25.98,above,A
xlc,S6,81.387488,79.759738,83.015238,20,2021-06-16,2024-09-11,814,1Y+,2026-08-20,110.68,35.99,above,A
xlc,S7,74.968889,73.469511,76.468267,18,2021-02-18,2024-01-31,742,1Y+,2026-08-20,110.68,47.63,above,A
xlc,S8,67.960687,66.601473,69.3199,16,2020-12-09,2023-12-06,752,1Y+,2026-08-20,110.68,62.86,above,A
xlc,S9,62.282711,61.037057,63.528365,18,2020-08-21,2023-10-27,801,1Y+,2026-08-20,110.68,77.71,above,A
xlc,S10,54.970808,53.871392,56.070224,23,2019-12-30,2023-04-26,836,1Y+,2026-08-20,110.68,101.34,above,A
xlc,S11,51.115295,50.092989,52.137601,25,2018-06-25,2023-03-10,1185,1Y+,2026-08-20,110.68,116.53,above,A
xlc,S12,47.20641,46.262282,48.150538,29,2018-07-30,2022-12-28,1112,1Y+,2026-08-20,110.68,134.46,above,A
xlc,S13,43.785658,42.909945,44.661371,9,2018-10-24,2020-03-25,355,1Y+,2026-08-20,110.68,152.78,above,A
xlc,S14,40.301631,39.495599,41.107664,3,2018-12-24,2020-03-20,311,1Y+,2026-08-20,110.68,174.63,above,C
xle,S1,58.091032,56.929212,59.252853,13,2026-03-03,2026-08-05,107,3M+,2026-08-14,61.91,6.57,above,B
xle,S2,54.325718,53.239204,55.412233,7,2026-02-06,2026-07-01,99,3M+,2026-08-14,61.91,13.96,above,B
xle,S3,43.858927,42.981749,44.736106,69,2008-06-03,2025-12-31,4423,1Y+,2026-08-14,61.91,41.16,above,A
xle,S4,41.658183,40.82502,42.491347,66,2008-04-29,2025-10-16,4395,1Y+,2026-08-14,61.91,48.61,above,A
xle,S5,38.588478,37.816708,39.360248,85,2007-09-20,2025-04-21,4423,1Y+,2026-08-14,61.91,60.44,above,A
xle,S6,34.45544,33.766331,35.144548,80,2007-05-24,2022-09-26,3862,1Y+,2026-08-14,61.91,79.68,above,A
xle,S7,31.202146,30.578103,31.826189,60,2006-12-06,2022-01-21,3807,1Y+,2026-08-14,61.91,98.42,above,A
xle,S8,29.373103,28.785641,29.960565,66,2006-02-01,2022-01-24,4022,1Y+,2026-08-14,61.91,110.77,above,A
xle,S9,26.775733,26.240219,27.311248,68,2005-09-12,2021-12-27,4101,1Y+,2026-08-14,61.91,131.22,above,A
xle,S10,25.137639,24.634886,25.640392,65,2005-08-03,2021-09-22,4062,1Y+,2026-08-14,61.91,146.28,above,A
xle,S11,23.146619,22.683687,23.609552,40,2005-06-28,2021-09-20,4085,1Y+,2026-08-14,61.91,167.47,above,A
xle,S12,21.372639,20.945187,21.800092,24,2005-02-17,2021-02-11,4023,1Y+,2026-08-14,61.91,189.67,above,A
xle,S13,19.473862,19.084385,19.863339,20,2005-02-01,2021-01-29,4026,1Y+,2026-08-14,61.91,217.91,above,A
xle,S14,17.710536,17.356325,18.064747,19,2004-09-21,2020-11-18,4070,1Y+,2026-08-14,61.91,249.57,above,A
xle,S15,16.449508,16.120518,16.778499,29,2000-05-15,2020-11-12,5158,1Y+,2026-08-14,61.91,276.36,above,A
xle,S16,15.365637,15.058324,15.672949,45,1999-09-10,2020-11-03,5322,1Y+,2026-08-14,61.91,302.91,above,A
xle,S17,14.026211,13.745686,14.306735,42,1999-04-20,2020-10-28,5418,1Y+,2026-08-14,61.91,341.39,above,A
xle,S18,12.600124,12.348122,12.852127,28,1999-03-12,2020-03-23,5291,1Y+,2026-08-14,61.91,391.34,above,A
xle,S19,11.626887,11.394349,11.859425,17,1999-01-14,2020-03-23,5330,1Y+,2026-08-14,61.91,432.47,above,A
xle,S20,11.005534,10.785423,11.225645,24,1999-01-14,2003-04-16,1068,1Y+,2026-08-14,61.91,462.54,above,A
xlf,S1,57.0,55.86,58.14,4,2025-12-24,2026-07-10,134,6M+,2026-08-20,56.950001,-0.09,near,B
xlf,S2,54.190833,53.107016,55.27465,13,2025-07-07,2026-07-08,252,1Y+,2026-08-20,56.950001,5.09,above,A
xlf,S3,51.011655,49.991422,52.031888,18,2024-11-11,2026-06-08,392,1Y+,2026-08-20,56.950001,11.64,above,A
xlf,S4,47.012859,46.072602,47.953116,10,2024-11-04,2026-03-27,348,1Y+,2026-08-20,56.950001,21.14,above,A
xlf,S5,42.970152,42.110748,43.829555,6,2024-04-01,2025-04-08,256,1Y+,2026-08-20,56.950001,32.53,above,A
xlf,S6,39.464097,38.674815,40.253379,17,2021-08-13,2024-05-02,683,1Y+,2026-08-20,56.950001,44.31,above,A
xlf,S7,36.539634,35.808841,37.270426,32,2021-04-26,2024-01-17,686,1Y+,2026-08-20,56.950001,55.86,above,A
xlf,S8,34.490146,33.800344,35.179949,32,2021-02-25,2023-11-28,694,1Y+,2026-08-20,56.950001,65.12,above,A
xlf,S9,32.222414,31.577965,32.866862,23,2021-02-18,2023-10-27,678,1Y+,2026-08-20,56.950001,76.74,above,A
xlf,S10,29.908262,29.310096,30.506427,28,2006-11-17,2023-03-24,4113,1Y+,2026-08-20,56.950001,90.42,above,A
xlf,S11,27.18309,26.639428,27.726752,49,2006-02-28,2020-11-12,3704,1Y+,2026-08-20,56.950001,109.51,above,A
xlf,S12,25.962945,25.443686,26.482204,52,2005-11-16,2020-11-12,3773,1Y+,2026-08-20,56.950001,119.35,above,A
xlf,S13,23.977459,23.49791,24.457008,64,2000-09-15,2020-11-04,5066,1Y+,2026-08-20,56.950001,137.51,above,A
xlf,S14,22.541463,22.090634,22.992292,77,1999-04-28,2020-09-24,5388,1Y+,2026-08-20,56.950001,152.65,above,A
xlf,S15,20.661122,20.247899,21.074344,82,1999-01-11,2020-05-13,5369,1Y+,2026-08-20,56.950001,175.64,above,A
xlf,S16,19.200228,18.816224,19.584233,94,1998-12-22,2020-04-01,5352,1Y+,2026-08-20,56.950001,196.61,above,A
xlf,S17,17.443515,17.094645,17.792385,50,1999-09-29,2020-03-23,5152,1Y+,2026-08-20,56.950001,226.48,above,A
xlf,S18,16.174208,15.850724,16.497693,27,2000-02-25,2016-02-11,4015,1Y+,2026-08-20,56.950001,252.1,above,A
xlf,S19,15.255967,14.950848,15.561086,15,2002-07-24,2015-08-24,3294,1Y+,2026-08-20,56.950001,273.3,above,A
xlf,S20,13.884609,13.606917,14.162301,16,2008-07-15,2013-03-01,1165,1Y+,2026-08-20,56.950001,310.17,above,A
xlf,S21,12.919442,12.661053,13.17783,36,2008-10-09,2012-12-28,1062,1Y+,2026-08-20,56.950001,340.81,above,A
