label,symbol,entry_date,exit_date,pnl_pct,vix,days_in_run,day_no_in_run,show_marker
VIX 低位日 <15 (区间D136天),SPY,2007-01-19,2007-02-16,2.0375,10.4,136,111,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-22,2007-02-20,2.5706,10.77,136,112,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-23,2007-02-21,2.2269,10.34,136,113,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-24,2007-02-22,1.3338,9.89,136,114,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-25,2007-02-23,2.1369,11.22,136,115,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-26,2007-02-26,2.1389,11.13,136,116,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-29,2007-02-27,-1.7951,11.45,136,117,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-30,2007-02-28,-1.3026,10.96,136,118,False
VIX 低位日 <15 (区间D136天),SPY,2007-01-31,2007-03-01,-2.2539,10.42,136,119,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-01,2007-03-02,-4.1076,10.31,136,120,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-02,2007-03-05,-5.1516,10.08,136,121,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-05,2007-03-06,-3.5554,10.55,136,122,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-06,2007-03-07,-3.6787,10.65,136,123,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-07,2007-03-08,-3.0783,10.32,136,124,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-08,2007-03-09,-2.9237,10.44,136,125,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-09,2007-03-12,-2.0495,11.1,136,126,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-12,2007-03-13,-3.625,11.61,136,127,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-13,2007-03-14,-3.7191,10.34,136,128,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-14,2007-03-15,-4.2167,10.23,136,129,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-15,2007-03-16,-4.9863,10.22,136,130,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-16,2007-03-19,-3.7947,10.02,136,131,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-20,2007-03-20,-3.4716,10.24,136,132,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-21,2007-03-21,-1.8427,10.2,136,133,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-22,2007-03-22,-1.8441,10.18,136,134,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-23,2007-03-23,-1.3145,10.58,136,135,False
VIX 低位日 <15 (区间D136天),SPY,2007-02-26,2007-03-26,-1.357,11.15,136,136,False
VIX 低位日 <15 (区间D3天),SPY,2007-03-08,2007-04-05,2.4869,14.29,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2007-03-09,2007-04-09,2.5998,14.09,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2007-03-12,2007-04-10,2.5676,13.99,3,3,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-19,2007-04-17,4.9144,14.59,8,1,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-20,2007-04-18,4.469,13.27,8,2,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-21,2007-04-19,2.7497,12.19,8,3,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-22,2007-04-20,3.7994,12.93,8,4,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-23,2007-04-23,3.2569,12.95,8,5,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-26,2007-04-24,3.4358,13.16,8,6,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-27,2007-04-25,4.6339,13.48,8,7,False
VIX 低位日 <15 (区间D8天),SPY,2007-03-28,2007-04-26,5.5211,14.98,8,8,False
VIX 低位日 <15 (区间D47天),SPY,2007-03-30,2007-04-30,4.4296,14.64,47,1,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-02,2007-05-01,4.5793,14.53,47,2,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-03,2007-05-02,4.0713,13.46,47,3,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-04,2007-05-03,4.5186,13.24,47,4,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-05,2007-05-04,4.6312,13.23,47,5,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-09,2007-05-07,4.5071,13.14,47,6,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-10,2007-05-08,4.2459,12.68,47,7,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-11,2007-05-09,4.9576,13.49,47,8,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-12,2007-05-10,3.4011,12.71,47,9,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-13,2007-05-11,3.8123,12.2,47,10,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-16,2007-05-14,2.6108,11.98,47,11,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-17,2007-05-15,2.3659,12.14,47,12,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-18,2007-05-16,2.9402,12.42,47,13,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-19,2007-05-17,2.7644,12.54,47,14,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-20,2007-05-18,2.6914,12.07,47,15,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-23,2007-05-21,3.0258,13.04,47,16,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-24,2007-05-22,2.9031,13.12,47,17,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-25,2007-05-23,1.9802,13.21,47,18,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-26,2007-05-24,0.9422,12.79,47,19,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-27,2007-05-25,1.4445,12.45,47,20,False
VIX 低位日 <15 (区间D47天),SPY,2007-04-30,2007-05-29,2.6637,14.22,47,21,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-01,2007-05-30,3.2354,13.51,47,22,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-02,2007-05-31,2.5278,13.08,47,23,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-03,2007-06-01,2.4809,13.09,47,24,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-04,2007-06-04,2.1071,12.91,47,25,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-07,2007-06-05,1.6827,13.15,47,26,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-08,2007-06-06,0.723,13.21,47,27,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-09,2007-06-07,-1.3628,12.88,47,28,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-10,2007-06-08,0.9761,13.6,47,29,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-11,2007-06-11,0.2917,12.95,47,30,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-14,2007-06-12,-0.5846,13.96,47,31,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-15,2007-06-13,0.8767,14.01,47,32,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-16,2007-06-14,0.8311,13.5,47,33,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-17,2007-06-15,1.1699,13.51,47,34,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-18,2007-06-18,0.1769,12.76,47,35,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-21,2007-06-19,0.4786,13.3,47,36,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-22,2007-06-20,-0.8398,13.06,47,37,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-23,2007-06-21,-0.3018,13.24,47,38,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-24,2007-06-22,-0.3376,14.08,47,39,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-25,2007-06-25,-1.2262,13.34,47,40,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-29,2007-06-26,-2.5946,13.53,47,41,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-30,2007-06-27,-2.0068,12.83,47,42,False
VIX 低位日 <15 (区间D47天),SPY,2007-05-31,2007-06-28,-1.9176,13.05,47,43,False
VIX 低位日 <15 (区间D47天),SPY,2007-06-01,2007-06-29,-2.3689,12.78,47,44,False
VIX 低位日 <15 (区间D47天),SPY,2007-06-04,2007-07-02,-1.499,13.29,47,45,False
VIX 低位日 <15 (区间D47天),SPY,2007-06-05,2007-07-03,-0.7492,13.63,47,46,False
VIX 低位日 <15 (区间D47天),SPY,2007-06-06,2007-07-05,0.2239,14.87,47,47,False
VIX 低位日 <15 (区间D2天),SPY,2007-06-08,2007-07-09,1.3639,14.84,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2007-06-11,2007-07-10,-0.2512,14.71,2,2,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-13,2007-07-12,1.6459,14.73,7,1,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-14,2007-07-13,1.3018,13.64,7,2,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-15,2007-07-16,1.1498,13.94,7,3,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-18,2007-07-17,1.2166,13.42,7,4,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-19,2007-07-18,0.7829,12.85,7,5,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-20,2007-07-19,2.6002,14.67,7,6,False
VIX 低位日 <15 (区间D7天),SPY,2007-06-21,2007-07-20,1.0001,14.21,7,7,False
VIX 低位日 <15 (区间D1天),SPY,2007-07-03,2007-08-01,-3.8795,14.92,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2007-07-06,2007-08-03,-6.0008,14.72,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2011-04-21,2011-05-20,-0.1271,14.69,1,1,False
VIX 低位日 <15 (区间D2天),SPY,2011-04-28,2011-05-26,-2.2849,14.62,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2011-04-29,2011-05-27,-2.1403,14.75,2,2,False
VIX 低位日 <15 (区间D1天),SPY,2012-03-13,2012-04-11,-2.1848,14.8,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2012-03-16,2012-04-16,-2.3165,14.47,1,1,False
VIX 低位日 <15 (区间D2天),SPY,2012-03-23,2012-04-23,-2.048,14.82,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2012-03-26,2012-04-24,-3.0365,14.26,2,2,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-10,2012-09-10,1.8958,14.74,7,1,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-13,2012-09-11,2.2306,13.7,7,2,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-14,2012-09-12,2.557,14.85,7,3,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-15,2012-09-13,4.0014,14.63,7,4,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-16,2012-09-14,3.6974,14.29,7,5,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-17,2012-09-17,3.2072,13.45,7,6,False
VIX 低位日 <15 (区间D7天),SPY,2012-08-20,2012-09-18,3.1155,14.02,7,7,False
VIX 低位日 <15 (区间D1天),SPY,2012-09-07,2012-10-05,1.2541,14.38,1,1,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-13,2012-10-11,-2.2034,14.05,8,1,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-14,2012-10-12,-2.9544,14.51,8,2,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-17,2012-10-15,-1.8127,14.59,8,3,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-18,2012-10-16,-0.7366,14.18,8,4,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-19,2012-10-17,-0.3408,13.88,8,5,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-20,2012-10-18,-0.6066,14.07,8,6,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-21,2012-10-19,-1.7001,13.98,8,7,False
VIX 低位日 <15 (区间D8天),SPY,2012-09-24,2012-10-22,-1.5379,14.15,8,8,False
VIX 低位日 <15 (区间D1天),SPY,2012-09-27,2012-10-25,-2.2193,14.84,1,1,False
VIX 低位日 <15 (区间D2天),SPY,2012-10-04,2012-11-05,-2.9289,14.55,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2012-10-05,2012-11-06,-2.176,14.33,2,2,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-02,2013-01-31,2.4921,14.68,34,1,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-03,2013-02-01,3.781,14.56,34,2,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-04,2013-02-04,2.1657,13.83,34,3,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-07,2013-02-05,3.4802,13.79,34,4,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-08,2013-02-06,3.8543,13.62,34,5,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-09,2013-02-07,3.454,13.81,34,6,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-10,2013-02-08,3.2091,13.49,34,7,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-11,2013-02-11,3.1958,13.36,34,8,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-14,2013-02-12,3.4361,13.52,34,9,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-15,2013-02-13,3.4541,13.55,34,10,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-16,2013-02-14,3.5634,13.42,34,11,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-17,2013-02-15,2.777,13.57,34,12,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-18,2013-02-19,3.3169,12.46,34,13,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-22,2013-02-20,1.4819,12.43,34,14,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-23,2013-02-21,0.703,12.46,34,15,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-24,2013-02-22,1.6599,12.69,34,16,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-25,2013-02-25,-0.8319,12.89,34,17,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-28,2013-02-26,-0.0333,13.57,34,18,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-29,2013-02-27,0.8297,13.31,34,19,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-30,2013-02-28,1.0262,14.32,34,20,False
VIX 低位日 <15 (区间D34天),SPY,2013-01-31,2013-03-01,1.6099,14.28,34,21,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-01,2013-03-04,1.1108,12.9,34,22,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-04,2013-03-05,3.1764,14.67,34,23,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-05,2013-03-06,2.284,13.72,34,24,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-06,2013-03-07,2.3948,13.41,34,25,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-07,2013-03-08,2.9677,13.5,34,26,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-08,2013-03-11,2.7866,13.02,34,27,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-11,2013-03-12,2.5763,12.94,34,28,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-12,2013-03-13,2.5523,12.64,34,29,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-13,2013-03-14,3.0102,12.98,34,30,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-14,2013-03-15,2.3245,12.66,34,31,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-15,2013-03-18,1.8802,12.46,34,32,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-19,2013-03-19,0.8874,12.31,34,33,False
VIX 低位日 <15 (区间D34天),SPY,2013-02-20,2013-03-20,2.8743,14.68,34,34,False
VIX 低位日 <15 (区间D1天),SPY,2013-02-22,2013-03-22,2.4426,14.17,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2013-02-27,2013-03-27,2.8175,14.73,1,1,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-04,2013-04-02,2.5504,14.01,29,1,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-05,2013-04-03,0.6092,13.48,29,2,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-06,2013-04-04,0.8803,13.53,29,3,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-07,2013-04-05,0.2455,13.06,29,4,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-08,2013-04-08,0.4954,12.59,29,5,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-11,2013-04-09,0.4615,11.56,29,6,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-12,2013-04-10,1.9206,12.27,29,7,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-13,2013-04-11,2.1103,11.83,29,8,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-14,2013-04-12,1.3207,11.3,29,9,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-15,2013-04-15,-0.4556,11.3,29,10,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-18,2013-04-16,1.5745,13.36,29,11,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-19,2013-04-17,0.3234,14.39,29,12,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-20,2013-04-18,-0.9956,12.67,29,13,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-21,2013-04-19,0.7256,13.99,29,14,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-22,2013-04-22,0.3663,13.57,29,15,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-25,2013-04-23,1.8264,13.74,29,16,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-26,2013-04-24,1.082,12.77,29,17,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-27,2013-04-25,1.4918,13.15,29,18,False
VIX 低位日 <15 (区间D29天),SPY,2013-03-28,2013-04-26,1.0021,12.7,29,19,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-01,2013-04-29,2.0827,13.58,29,20,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-02,2013-04-30,1.8237,12.78,29,21,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-03,2013-05-01,1.9648,14.21,29,22,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-04,2013-05-02,2.4958,13.89,29,23,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-05,2013-05-03,4.0023,13.92,29,24,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-08,2013-05-06,3.5657,13.19,29,25,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-09,2013-05-07,3.7321,12.84,29,26,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-10,2013-05-08,2.9432,12.36,29,27,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-11,2013-05-09,2.318,12.24,29,28,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-12,2013-05-10,2.903,12.06,29,29,False
VIX 低位日 <15 (区间D1天),SPY,2013-04-16,2013-05-14,4.9679,13.96,1,1,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-19,2013-05-17,7.3707,14.97,29,1,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-22,2013-05-20,6.8899,14.39,29,2,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-23,2013-05-21,5.9513,13.48,29,3,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-24,2013-05-22,5.0988,13.61,29,4,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-25,2013-05-23,4.3717,13.62,29,5,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-26,2013-05-24,4.4679,13.61,29,6,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-29,2013-05-28,4.3942,13.71,29,7,False
VIX 低位日 <15 (区间D29天),SPY,2013-04-30,2013-05-29,3.4694,13.52,29,8,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-01,2013-05-30,4.77,14.49,29,9,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-02,2013-05-31,2.3161,13.59,29,10,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-03,2013-06-03,1.8467,12.85,29,11,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-06,2013-06-04,1.1003,12.66,29,12,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-07,2013-06-05,-0.818,12.83,29,13,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-08,2013-06-06,-0.3735,12.66,29,14,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-09,2013-06-07,1.1788,13.13,29,15,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-10,2013-06-10,0.8506,12.59,29,16,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-13,2013-06-11,-0.269,12.55,29,17,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-14,2013-06-12,-2.1062,12.77,29,18,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-15,2013-06-13,-1.1498,12.81,29,19,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-16,2013-06-14,-1.3064,13.07,29,20,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-17,2013-06-17,-1.4975,12.45,29,21,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-20,2013-06-18,-0.7129,13.02,29,22,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-21,2013-06-19,-2.2253,13.37,29,23,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-22,2013-06-20,-3.9354,13.82,29,24,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-23,2013-06-21,-3.8561,14.07,29,25,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-24,2013-06-24,-4.9906,13.99,29,26,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-28,2013-06-25,-4.6482,14.48,29,27,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-29,2013-06-26,-3.0747,14.83,29,28,False
VIX 低位日 <15 (区间D29天),SPY,2013-05-30,2013-06-27,-2.8644,14.53,29,29,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-05,2013-08-02,4.8644,14.89,31,1,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-08,2013-08-05,4.1171,14.78,31,2,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-09,2013-08-06,2.7857,14.35,31,3,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-10,2013-08-07,2.4154,14.21,31,4,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-11,2013-08-08,1.4095,14.01,31,5,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-12,2013-08-09,1.0746,13.84,31,6,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-15,2013-08-12,0.5709,13.79,31,7,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-16,2013-08-13,1.2476,14.42,31,8,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-17,2013-08-14,0.4704,13.78,31,9,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-18,2013-08-15,-1.4745,13.77,31,10,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-19,2013-08-16,-1.9743,12.54,31,11,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-22,2013-08-19,-2.7906,12.29,31,12,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-23,2013-08-20,-2.1048,12.66,31,13,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-24,2013-08-21,-2.3499,13.18,31,14,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-25,2013-08-22,-1.6989,12.97,31,15,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-26,2013-08-23,-1.4724,12.72,31,16,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-29,2013-08-26,-1.5363,13.39,31,17,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-30,2013-08-27,-3.12,13.39,31,18,False
VIX 低位日 <15 (区间D31天),SPY,2013-07-31,2013-08-28,-2.8451,13.45,31,19,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-01,2013-08-29,-3.8029,12.94,31,20,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-02,2013-08-30,-4.2703,11.98,31,21,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-05,2013-09-03,-3.6965,11.84,31,22,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-06,2013-09-04,-2.3449,12.72,31,23,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-07,2013-09-05,-1.9033,12.98,31,24,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-08,2013-09-06,-2.2144,12.73,31,25,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-09,2013-09-09,-0.9923,13.41,31,26,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-12,2013-09-10,-0.1419,12.81,31,27,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-13,2013-09-11,-0.1238,12.31,31,28,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-14,2013-09-12,0.1244,13.04,31,29,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-15,2013-09-13,1.773,14.73,31,30,False
VIX 低位日 <15 (区间D31天),SPY,2013-08-16,2013-09-16,2.7016,14.37,31,31,False
VIX 低位日 <15 (区间D1天),SPY,2013-08-20,2013-09-18,4.5114,14.91,1,1,False
VIX 低位日 <15 (区间D3天),SPY,2013-08-22,2013-09-20,2.8062,14.76,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2013-08-23,2013-09-23,1.9866,13.98,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2013-08-26,2013-09-24,2.1265,14.99,3,3,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-10,2013-10-08,-2.0075,14.53,13,1,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-11,2013-10-09,-2.2432,13.82,13,2,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-12,2013-10-10,0.1302,14.29,13,3,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-13,2013-10-11,0.5492,14.16,13,4,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-16,2013-10-14,0.3699,14.38,13,5,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-17,2013-10-15,-0.8008,14.53,13,6,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-18,2013-10-16,-0.5663,13.59,13,7,False
VIX 低位日 <15 (区间D13天),SPY,2013-09-19,2013-10-17,0.2663,13.16,13,8,False
