sector,ticker,pair,date,t,entry,entry_reason,days_into_window,etf_depth_pct,ema_state,support_level,support_band_lo,support_band_hi,support_age,support_touches,n_levels,lower_shadow,stk_vol_ratio,stk_ret_day,rs5,vix,spy_above_ma100,etf_t_index,fwd1,fwd5,fwd10,fwd20,support_broken_day,cls
XLF,JPM,XLF/JPM,2002-06-06,1870,16.986,死叉,7,-3.68,EMA10<EMA20,16.506,16.05,16.963,154,分形支撑(2触),1,0.19,1.11,-2.91,-2.69,24.2,False,866,0.0,-3.06,-0.92,-2.2,,死猫反弹
XLF,JPM,XLF/JPM,2002-06-12,1874,16.724,死叉,11,-2.82,EMA10<EMA20,15.804,15.348,16.261,167,分形支撑(2触),1,0.71,1.38,0.73,-1.9,24.1,False,870,-1.54,4.34,-5.06,-6.83,,死猫反弹
XLF,JPM,XLF/JPM,2002-06-24,1882,16.729,连续3日低于EMA20,1,-2.15,EMA10<EMA20,15.788,15.33,16.246,175,分形支撑(3触),1,0.27,1.26,0.58,-2.92,27.0,False,878,-0.75,-5.49,-4.72,-38.82,,支撑击穿
XLF,JPM,XLF/JPM,2002-06-26,1884,15.877,连续3日低于EMA20,3,-4.23,EMA10<EMA20,15.18,14.719,15.64,99,分形支撑(1触),1,0.33,2.16,-4.37,-3.44,28.4,False,880,3.91,-0.64,-1.86,-28.25,,死猫反弹
XLF,JPM,XLF/JPM,2002-07-15,1896,15.332,连续3日低于EMA20,15,-4.44,EMA10<EMA20,14.178,13.697,14.66,200,分形支撑(2触),1,0.7,1.22,-0.43,-0.97,35.0,False,892,-5.25,-18.48,-16.56,-15.36,4.0,支撑击穿
XLF,JPM,XLF/JPM,2002-07-18,1899,13.864,连续3日低于EMA20,18,-8.28,EMA10<EMA20,13.332,12.846,13.818,98,分形支撑(1触),1,0.22,0.95,-3.34,-3.64,35.1,False,895,-4.04,-17.83,-8.01,-8.86,2.0,支撑击穿
XLF,JPM,XLF/JPM,2003-01-27,2031,12.253,连续3日低于EMA20,2,-5.29,EMA10<EMA20,11.96,11.545,12.375,110,分形支撑(4触),1,0.22,0.78,-2.18,-4.15,34.7,False,1027,0.94,1.25,-5.11,-3.18,,横盘消化
XLF,JPM,XLF/JPM,2003-02-07,2040,11.564,连续3日低于EMA20,11,-5.42,EMA10<EMA20,11.265,10.859,11.671,126,分形支撑(1触),1,0.21,1.01,-1.48,-0.95,34.0,False,1036,0.55,-0.59,1.46,-2.46,,死猫反弹
XLF,JPM,XLF/JPM,2003-02-25,2051,11.864,连续3日低于EMA20,22,-1.39,EMA10<EMA20,11.12,10.732,11.507,137,分形支撑(2触),1,0.34,1.16,1.12,1.64,31.7,False,1047,-0.93,-0.67,-7.98,7.05,,横盘消化
XLF,JPM,XLF/JPM,2003-03-06,2058,11.574,连续3日低于EMA20,29,-2.11,EMA10<EMA20,11.222,10.845,11.599,144,分形支撑(3触),1,0.07,1.19,-3.55,-0.86,31.4,False,1054,1.32,-1.27,6.95,14.98,,横盘消化
XLF,JPM,XLF/JPM,2003-03-12,2062,10.917,连续3日低于EMA20,33,-4.72,EMA10<EMA20,10.373,10.001,10.745,80,分形支撑(1触),1,0.43,1.78,0.0,-3.46,33.5,False,1058,4.67,12.43,16.48,25.76,,V型反转
XLF,JPM,XLF/JPM,2004-04-15,2338,21.468,死叉,1,-2.51,EMA10<EMA20,21.149,20.878,21.421,50,分形支撑(2触),1,0.4,1.72,-1.27,-2.84,15.7,True,1334,1.26,-1.01,-2.89,-7.79,4.0,支撑击穿
XLF,JPM,XLF/JPM,2004-10-19,2467,21.397,死叉,3,-2.87,EMA10<EMA20,21.158,20.903,21.412,179,分形支撑(3触),1,0.12,1.8,-2.62,0.28,15.1,False,1463,-1.92,-1.29,1.5,1.29,4.0,支撑击穿
XLF,JPM,XLF/JPM,2004-10-20,2468,20.985,死叉,4,-3.05,EMA10<EMA20,20.41,20.155,20.665,87,分形支撑(2触),2,0.34,2.38,-1.92,-1.07,14.9,False,1464,1.21,2.07,4.3,2.74,,V型反转
XLF,JPM,XLF/JPM,2005-01-12,2526,21.59,连续3日低于EMA20,1,-0.66,EMA10>=EMA20,21.191,20.941,21.44,233,分形支撑(2触),1,0.91,0.98,0.24,-0.8,12.6,True,1522,-0.58,-1.95,-3.26,-1.42,9.0,支撑击穿
XLF,JPM,XLF/JPM,2005-03-10,2565,20.663,死叉,1,-0.11,EMA10<EMA20,20.421,20.215,20.627,184,分形支撑(4触),1,0.23,1.07,-0.3,-2.19,12.5,True,1561,-0.69,-0.58,-3.93,-4.16,8.0,支撑击穿
XLF,JPM,XLF/JPM,2005-03-21,2572,20.339,死叉,8,-2.68,EMA10<EMA20,20.054,19.85,20.259,153,分形支撑(1触),1,0.64,0.99,-0.61,1.5,13.6,False,1568,-2.04,-3.38,-2.41,-1.37,4.0,支撑击穿
XLF,JPM,XLF/JPM,2005-03-22,2573,19.925,死叉,9,-4.07,EMA10<EMA20,19.831,19.627,20.035,167,分形支撑(1触),1,0.1,1.28,-2.04,1.17,14.3,False,1569,-0.37,-0.31,-0.09,0.14,7.0,支撑击穿
XLF,JPM,XLF/JPM,2005-04-01,2580,19.464,死叉,16,-2.81,EMA10<EMA20,19.206,19.001,19.41,222,分形支撑(2触),1,0.32,1.56,-1.01,-1.59,14.1,False,1576,-0.41,1.74,0.06,4.66,,V型反转
XLF,JPM,XLF/JPM,2005-08-08,2669,20.279,死叉,0,-1.32,EMA10<EMA20,20.088,19.887,20.288,66,分形支撑(5触),1,0.1,0.65,-0.74,0.49,13.2,True,1665,0.11,-0.97,-1.37,-1.2,4.0,支撑击穿
XLF,JPM,XLF/JPM,2005-08-30,2685,19.462,连续3日低于EMA20,3,-1.6,EMA10<EMA20,19.143,18.95,19.336,101,分形支撑(1触),1,0.64,1.05,-0.97,-0.45,13.6,True,1681,0.92,3.9,1.97,1.01,,V型反转
XLF,JPM,XLF/JPM,2005-09-21,2700,19.711,死叉,0,-1.6,EMA10<EMA20,19.516,19.323,19.709,107,分形支撑(2触),1,0.21,1.05,-1.51,0.95,13.8,True,1696,0.71,-0.26,-0.66,3.14,,横盘消化
XLF,JPM,XLF/JPM,2005-10-11,2714,19.5,连续3日低于EMA20,3,-1.6,EMA10<EMA20,19.329,19.13,19.528,130,分形支撑(4触),1,0.36,0.94,-0.63,0.31,15.6,False,1710,-0.12,1.38,7.24,12.1,,V型反转
XLF,JPM,XLF/JPM,2006-06-13,2882,24.125,连续3日低于EMA20,4,-3.07,EMA10<EMA20,24.205,23.882,24.527,62,分形支撑(3触),1,0.12,1.49,-2.57,-1.52,23.8,False,1878,-1.38,-0.1,0.76,5.09,1.0,支撑击穿
XLF,JPM,XLF/JPM,2007-03-13,3069,28.425,死叉,10,-3.72,EMA10<EMA20,28.04,27.727,28.354,111,分形支撑(5触),2,0.07,1.78,-4.38,-1.31,18.1,False,2065,1.28,2.25,4.0,5.99,,V型反转
XLF,JPM,XLF/JPM,2007-06-21,3139,30.552,死叉,1,-0.73,EMA10<EMA20,29.86,29.507,30.213,97,分形支撑(2触),1,0.84,1.47,0.77,-0.11,14.2,True,2135,-2.25,-1.77,-0.98,-3.83,,横盘消化
XLF,JPM,XLF/JPM,2007-07-11,3152,29.734,连续3日低于EMA20,2,-1.88,EMA10<EMA20,28.787,28.431,29.143,158,分形支撑(6触),1,0.3,1.7,1.31,0.07,16.6,True,2148,2.91,1.56,-5.94,-3.37,9.0,支撑击穿
XLF,JPM,XLF/JPM,2007-07-23,3160,29.128,连续3日低于EMA20,1,-2.42,EMA10<EMA20,28.833,28.474,29.192,166,分形支撑(7触),1,0.11,1.1,-0.86,-2.31,16.8,True,2156,-3.84,-5.09,-4.33,-1.4,1.0,支撑击穿
XLF,JPM,XLF/JPM,2007-07-24,3161,28.01,连续3日低于EMA20,2,-4.43,EMA10<EMA20,27.95,27.591,28.31,203,分形支撑(7触),1,0.12,1.82,-3.84,-3.37,18.5,True,2157,-0.15,-2.93,0.0,1.9,2.0,支撑击穿
XLF,JPM,XLF/JPM,2007-07-25,3162,27.967,连续3日低于EMA20,3,-3.62,EMA10<EMA20,27.07,26.711,27.429,228,分形支撑(1触),1,0.51,1.95,-0.15,-3.24,18.1,True,2158,-2.63,-1.97,2.74,1.61,,横盘消化
XLF,JPM,XLF/JPM,2007-07-26,3163,27.232,连续3日低于EMA20,4,-5.37,EMA10<EMA20,26.644,26.285,27.003,241,分形支撑(2触),1,0.55,2.29,-2.63,-3.24,20.7,False,2159,0.34,1.16,0.2,3.61,,V型反转
XLF,JPM,XLF/JPM,2007-11-02,3233,26.874,连续3日低于EMA20,12,-4.99,EMA10<EMA20,26.536,25.949,27.122,67,分形支撑(6触),1,0.45,1.85,-2.64,-3.29,23.0,True,2229,-0.88,-1.95,-0.14,4.77,,死猫反弹
XLF,JPM,XLF/JPM,2008-05-21,3370,26.868,死叉,2,-4.89,EMA10<EMA20,26.593,25.724,27.462,204,分形支撑(11触),1,0.05,1.46,-2.93,-2.42,18.6,True,2366,1.49,2.71,-0.75,-8.89,,死猫反弹
XLF,JPM,XLF/JPM,2008-06-06,3381,25.392,死叉,13,-6.65,EMA10<EMA20,25.17,24.354,25.986,141,分形支撑(2触),1,0.08,1.42,-4.77,-0.99,23.6,True,2377,-6.44,-1.27,-5.56,-14.14,1.0,支撑击穿
XLF,JPM,XLF/JPM,2008-06-09,3382,23.758,死叉,14,-7.23,EMA10<EMA20,22.718,21.908,23.528,60,分形支撑(2触),2,0.28,2.43,-6.44,-5.35,23.1,True,2378,2.08,6.48,-1.71,-3.57,,死猫反弹
XLF,JPM,XLF/JPM,2008-06-19,3390,24.48,死叉,22,-4.25,EMA10<EMA20,22.835,22.037,23.632,68,分形支撑(3触),1,0.83,1.6,-0.23,2.77,21.6,False,2386,-2.04,-6.03,-7.62,4.7,7.0,支撑击穿
XLF,JPM,XLF/JPM,2008-11-18,3496,20.744,连续3日低于EMA20,7,-16.19,EMA10<EMA20,18.728,17.048,20.407,86,分形支撑(1触),1,0.65,1.14,-1.92,0.2,67.6,False,2492,-11.42,-7.37,-5.88,-0.87,2.0,支撑击穿
XLF,JPM,XLF/JPM,2009-02-20,3559,13.001,连续3日低于EMA20,5,-16.79,EMA10<EMA20,12.136,10.899,13.373,57,分形支撑(2触),1,0.43,1.84,-3.4,-4.89,49.3,False,2555,-1.96,14.82,-19.95,16.33,9.0,支撑击穿
XLF,JPM,XLF/JPM,2009-11-02,3736,27.941,死叉,4,-4.04,EMA10<EMA20,26.662,26.006,27.319,51,分形支撑(3触),1,0.5,1.15,1.94,0.84,29.8,True,2732,0.28,4.16,1.08,-0.85,,横盘消化
XLF,JPM,XLF/JPM,2009-11-27,3754,27.121,死叉,0,-2.66,EMA10<EMA20,26.808,26.16,27.457,69,分形支撑(4触),1,0.2,0.79,-1.97,-0.08,24.7,True,2750,2.81,0.99,-0.9,0.94,,死猫反弹
XLF,JPM,XLF/JPM,2010-05-06,3863,26.842,死叉,1,-5.83,EMA10<EMA20,26.532,26.024,27.041,178,分形支撑(7触),1,0.44,1.54,-4.27,0.6,32.8,False,2859,-0.12,0.0,-7.3,-7.82,8.0,支撑击穿
XLF,JPM,XLF/JPM,2010-05-17,3870,26.204,死叉,8,-3.46,EMA10<EMA20,25.012,24.503,25.521,73,分形支撑(1触),1,0.84,1.11,-0.13,-1.45,30.8,False,2866,-2.06,-3.06,-3.26,-3.99,,横盘消化
XLF,JPM,XLF/JPM,2010-05-20,3873,24.882,死叉,11,-8.6,EMA10<EMA20,24.329,23.82,24.838,69,分形支撑(1触),1,0.27,1.42,-3.94,2.28,45.8,False,2869,5.87,6.85,-0.56,3.57,,死猫反弹
XLF,JPM,XLF/JPM,2010-06-04,3883,24.744,死叉,21,-5.28,EMA10<EMA20,24.339,23.826,24.852,79,分形支撑(2触),1,0.1,0.96,-3.79,-1.2,35.5,False,2879,-2.39,1.25,4.15,-4.63,,死猫反弹
XLF,JPM,XLF/JPM,2010-06-24,3897,25.014,连续3日低于EMA20,0,-2.51,EMA10<EMA20,24.239,23.61,24.869,93,分形支撑(3触),1,0.48,1.72,-2.21,2.32,29.7,False,2893,3.71,-5.0,2.3,4.88,6.0,支撑击穿
XLF,JPM,XLF/JPM,2010-11-29,4006,25.001,连续3日低于EMA20,6,-1.37,EMA10<EMA20,24.214,23.738,24.69,202,分形支撑(7触),1,0.37,0.85,1.09,-1.65,21.5,True,3002,-1.35,5.25,9.5,12.4,,V型反转
XLF,JPM,XLF/JPM,2011-04-18,4103,29.182,死叉,2,-2.53,EMA10<EMA20,28.72,28.242,29.199,59,分形支撑(2触),1,0.52,1.82,-2.07,-2.91,17.0,True,3099,1.57,2.64,4.46,-0.34,,横盘消化
XLF,JPM,XLF/JPM,2011-05-12,4120,29.268,连续3日低于EMA20,4,-1.13,EMA10<EMA20,28.779,28.316,29.242,76,分形支撑(3触),1,0.69,1.06,-0.32,-2.2,16.0,True,3116,-2.13,-0.2,-3.72,-6.89,7.0,支撑击穿
XLF,JPM,XLF/JPM,2011-05-16,4122,28.465,连续3日低于EMA20,6,-2.21,EMA10<EMA20,27.942,27.48,28.404,90,分形支撑(2触),1,0.21,1.28,-0.63,-2.64,18.2,True,3118,2.17,-0.77,0.84,-2.96,,死猫反弹
XLF,JPM,XLF/JPM,2011-06-16,4144,26.792,连续3日低于EMA20,9,-2.62,EMA10<EMA20,26.115,25.675,26.555,219,分形支撑(2触),1,0.65,1.47,-0.79,-0.71,22.7,False,3140,1.09,-0.72,1.44,-0.33,,横盘消化
XLF,JPM,XLF/JPM,2011-08-03,4177,26.649,死叉,5,-3.24,EMA10<EMA20,26.136,25.669,26.603,154,分形支撑(5触),1,0.61,1.17,0.15,0.87,23.4,False,3173,-4.96,-13.86,-8.35,-5.86,1.0,支撑击穿
XLF,JPM,XLF/JPM,2011-08-04,4178,25.327,死叉,6,-7.42,EMA10<EMA20,25.002,24.535,25.469,210,分形支撑(1触),1,0.06,1.63,-4.96,0.96,31.7,False,3174,-0.84,-3.24,-7.2,-4.27,2.0,支撑击穿
XLF,JPM,XLF/JPM,2011-08-05,4179,25.113,死叉,7,-8.38,EMA10<EMA20,24.425,23.958,24.893,245,分形支撑(3触),1,0.43,2.14,-0.84,2.21,32.0,False,3175,-9.41,-4.49,-8.64,-7.9,1.0,支撑击穿
XLF,JPM,XLF/JPM,2012-05-08,4369,28.265,死叉,2,-1.55,EMA10<EMA20,27.675,27.173,28.177,238,分形支撑(1触),1,0.48,0.98,-0.96,-2.3,19.0,True,3365,-1.79,-12.42,-17.81,-20.08,3.0,支撑击穿
XLF,JPM,XLF/JPM,2012-05-11,4372,25.246,死叉,5,-2.67,EMA10<EMA20,25.001,24.497,25.504,69,分形支撑(3触),1,0.25,5.86,-9.28,-9.55,19.9,True,3368,-3.17,-9.39,-9.36,-11.2,1.0,支撑击穿
XLF,JPM,XLF/JPM,2012-05-17,4376,23.177,死叉,9,-6.49,EMA10<EMA20,23.413,22.906,23.919,82,分形支撑(1触),1,0.04,1.95,-4.31,-9.71,24.5,False,3372,-1.3,0.12,-5.89,3.24,1.0,支撑击穿
XLF,JPM,XLF/JPM,2012-05-18,4377,22.876,死叉,10,-6.89,EMA10<EMA20,22.502,21.995,23.008,194,分形支撑(1触),1,0.51,1.6,-1.3,-2.37,25.1,False,3373,-2.93,0.03,-7.44,3.37,9.0,支撑击穿
XLF,JPM,XLF/JPM,2012-06-01,4386,21.81,死叉,19,-5.56,EMA10<EMA20,21.69,21.166,22.213,192,分形支撑(3触),1,0.18,0.79,-3.68,-1.88,26.7,False,3382,-2.91,5.48,9.71,11.9,,V型反转
XLF,JPM,XLF/JPM,2012-06-04,4387,21.175,死叉,20,-5.89,EMA10<EMA20,20.725,20.199,21.251,180,分形支撑(3触),1,0.13,0.93,-2.91,-2.76,26.1,False,3383,3.19,5.87,11.68,17.03,,V型反转
XLF,JPM,XLF/JPM,2012-11-16,4502,27.428,死叉,6,-2.27,EMA10<EMA20,26.548,26.115,26.981,174,分形支撑(1触),1,0.71,1.36,0.36,-1.26,16.4,False,3498,2.68,3.42,3.24,9.99,,V型反转
XLF,JPM,XLF/JPM,2013-08-28,4697,35.816,连续3日低于EMA20,11,-2.84,EMA10<EMA20,35.227,34.672,35.781,43,分形支撑(1触),1,0.22,1.19,-0.04,-0.37,16.5,True,3693,0.24,3.02,3.28,2.59,,V型反转
XLF,JPM,XLF/JPM,2013-10-09,4726,36.202,连续3日低于EMA20,10,-1.63,EMA10<EMA20,35.511,35.005,36.018,72,分形支撑(4触),1,0.46,1.11,-0.24,-0.58,19.6,True,3722,3.49,6.4,3.94,2.66,,V型反转
XLF,JPM,XLF/JPM,2014-01-27,4800,39.554,死叉,1,-3.18,EMA10<EMA20,39.003,38.522,39.484,121,分形支撑(1触),1,0.35,1.27,0.0,-0.87,17.4,True,3796,1.18,-1.42,3.0,3.52,,横盘消化
XLF,JPM,XLF/JPM,2014-04-11,4853,39.955,连续3日低于EMA20,2,-3.14,EMA10<EMA20,39.276,38.757,39.795,174,分形支撑(5触),1,0.42,2.2,-3.66,-3.53,17.0,False,3849,-0.61,-0.49,0.34,-1.18,,横盘消化
XLF,JPM,XLF/JPM,2014-10-14,4981,42.476,连续3日低于EMA20,1,-2.18,EMA10<EMA20,40.675,40.262,41.088,145,分形支撑(4触),2,0.26,1.76,-0.29,-0.63,22.8,False,3977,-4.24,-0.1,2.83,5.83,,横盘消化
XLF,JPM,XLF/JPM,2014-10-15,4982,40.674,连续3日低于EMA20,2,-3.68,EMA10<EMA20,39.359,38.946,39.772,212,分形支撑(6触),2,0.41,2.14,-4.24,-2.86,25.3,False,3978,-0.81,3.46,6.77,9.06,,V型反转
XLF,JPM,XLF/JPM,2015-01-14,5044,41.88,死叉,5,-3.08,EMA10<EMA20,40.675,40.082,41.268,208,分形支撑(4触),1,0.43,2.72,-3.45,-1.38,21.5,True,4040,-3.2,1.37,-2.01,4.86,,V型反转
XLF,JPM,XLF/JPM,2015-01-15,5045,40.538,死叉,6,-3.88,EMA10<EMA20,39.627,39.033,40.22,242,分形支撑(6触),1,0.23,2.2,-3.2,-3.87,22.4,False,4041,1.71,3.07,-1.11,8.51,,死猫反弹
XLF,JPM,XLF/JPM,2015-01-28,5053,40.361,连续3日低于EMA20,1,-2.72,EMA10<EMA20,39.778,39.185,40.372,226,分形支撑(6触),1,0.0,1.09,-2.58,-0.97,20.4,True,4049,1.68,2.98,6.61,12.47,,V型反转
XLF,JPM,XLF/JPM,2015-08-24,5197,45.003,死叉,2,-8.54,EMA10<EMA20,42.847,42.312,43.381,245,分形支撑(6触),4,0.72,2.44,-5.27,-0.93,40.7,False,4193,-0.56,6.39,4.83,1.1,,V型反转
XLF,JPM,XLF/JPM,2015-09-24,5219,44.981,连续3日低于EMA20,3,-2.55,EMA10<EMA20,43.963,43.374,44.552,208,分形支撑(4触),1,0.6,1.02,-0.69,-1.17,23.5,False,4215,2.08,1.99,3.92,5.69,,V型反转
XLF,JPM,XLF/JPM,2016-01-06,5290,47.571,连续3日低于EMA20,1,-2.9,EMA10<EMA20,46.937,46.239,47.635,165,分形支撑(1触),1,0.48,1.48,-1.44,-1.02,20.6,False,4286,-4.04,-8.71,-12.04,-7.02,1.0,支撑击穿
XLF,JPM,XLF/JPM,2016-01-07,5291,45.647,连续3日低于EMA20,2,-5.12,EMA10<EMA20,45.749,45.051,46.447,177,分形支撑(3触),1,0.1,1.7,-4.04,-2.15,25.0,False,4287,-2.24,-3.43,-5.51,-4.18,1.0,支撑击穿
XLF,JPM,XLF/JPM,2016-01-08,5292,44.624,连续3日低于EMA20,3,-6.01,EMA10<EMA20,44.42,43.722,45.118,207,分形支撑(3触),1,0.03,1.35,-2.24,-2.91,27.0,False,4288,-0.15,-3.19,-5.53,-4.04,3.0,支撑击穿
XLF,JPM,XLF/JPM,2016-01-11,5293,44.556,连续3日低于EMA20,4,-5.35,EMA10<EMA20,43.427,42.729,44.125,221,分形支撑(3触),1,0.67,1.23,-0.15,-2.22,24.3,False,4289,0.22,-3.09,-2.97,-4.47,6.0,支撑击穿
XLF,JPM,XLF/JPM,2017-03-27,5597,67.942,死叉,4,-2.75,EMA10<EMA20,66.175,65.4,66.95,56,分形支撑(2触),1,0.14,1.01,-0.06,0.2,12.5,True,4593,1.56,0.32,-0.99,1.75,,死猫反弹
XLF,JPM,XLF/JPM,2017-04-06,5605,67.737,死叉,12,-1.03,EMA10<EMA20,66.242,65.453,67.032,64,分形支撑(3触),1,0.44,0.88,0.34,-1.01,12.4,True,4601,-0.35,-2.41,-2.27,0.6,,横盘消化
XLF,JPM,XLF/JPM,2017-05-17,5633,66.006,死叉,0,-2.42,EMA10<EMA20,66.201,65.368,67.034,92,分形支撑(4触),2,0.08,1.84,-3.81,-0.46,15.6,True,4629,-0.37,1.71,-1.44,2.73,9.0,支撑击穿
XLF,JPM,XLF/JPM,2017-09-05,5709,70.496,死叉,12,-2.03,EMA10<EMA20,69.772,69.045,70.5,128,分形支撑(1触),1,0.23,1.51,-2.39,-0.62,12.2,True,4705,0.67,1.54,4.95,8.76,,V型反转
XLF,JPM,XLF/JPM,2018-05-01,5873,87.062,连续3日低于EMA20,3,-0.75,EMA10<EMA20,84.532,82.942,86.122,52,分形支撑(2触),1,0.64,0.66,0.0,-0.72,15.5,False,4869,-0.79,2.03,3.91,-0.4,,横盘消化
XLF,JPM,XLF/JPM,2018-05-03,5875,85.829,连续3日低于EMA20,5,-2.3,EMA10<EMA20,82.622,81.032,84.213,97,分形支撑(3触),1,0.8,0.98,-0.63,0.08,15.9,False,4871,1.11,6.57,5.33,1.08,,V型反转
XLF,JPM,XLF/JPM,2018-05-29,5892,84.781,死叉,0,-3.36,EMA10<EMA20,82.622,81.111,84.134,114,分形支撑(3触),2,0.23,2.59,-4.27,-1.18,17.0,False,4888,2.28,1.8,4.02,-1.01,,死猫反弹
XLF,JPM,XLF/JPM,2018-06-25,5911,83.868,死叉,6,-2.36,EMA10<EMA20,82.622,81.28,83.964,133,分形支撑(3触),1,0.48,1.09,-0.91,-0.8,17.3,True,4907,0.07,0.28,2.3,9.52,,V型反转
XLF,JPM,XLF/JPM,2018-10-23,5995,85.287,连续3日低于EMA20,7,-4.33,EMA10<EMA20,84.485,83.487,85.482,174,分形支撑(6触),1,0.2,1.19,-1.04,0.11,20.7,False,4991,-1.86,1.38,4.13,3.04,,V型反转
XLF,JPM,XLF/JPM,2018-10-24,5996,83.699,连续3日低于EMA20,8,-6.13,EMA10<EMA20,82.526,81.528,83.524,218,分形支撑(5触),1,0.18,1.26,-1.86,0.63,25.2,False,4992,1.52,5.55,7.93,4.21,,V型反转
XLF,JPM,XLF/JPM,2018-12-06,6025,85.239,死叉,1,-3.5,EMA10<EMA20,83.008,81.611,84.405,247,分形支撑(8触),1,0.86,1.83,-1.9,0.21,21.2,False,5021,-1.81,-3.87,-8.31,-3.43,3.0,支撑击穿
XLF,JPM,XLF/JPM,2019-03-22,6097,81.495,死叉,0,-3.22,EMA10<EMA20,80.499,79.314,81.683,67,分形支撑(2触),1,0.09,2.21,-3.02,-1.53,16.5,True,5093,-0.83,1.47,6.37,14.74,,V型反转
XLF,JPM,XLF/JPM,2019-05-31,6145,87.222,连续3日低于EMA20,4,-3.09,EMA10<EMA20,85.397,84.283,86.51,237,分形支撑(7触),1,0.41,1.03,-1.03,-0.07,18.7,False,5141,0.47,3.02,3.64,5.51,,V型反转
XLF,JPM,XLF/JPM,2019-08-05,6190,90.832,死叉,0,-4.39,EMA10<EMA20,89.151,88.013,90.289,53,分形支撑(3触),1,0.48,1.38,-2.98,0.87,24.6,False,5186,0.78,-1.72,-0.8,-0.92,7.0,支撑击穿
XLF,JPM,XLF/JPM,2019-08-14,6197,86.878,死叉,7,-4.98,EMA10<EMA20,85.736,84.597,86.876,206,分形支撑(6触),1,0.14,1.65,-4.15,-0.11,22.1,False,5193,0.38,2.68,1.91,12.51,,V型反转
XLF,JPM,XLF/JPM,2019-08-27,6206,87.657,死叉,16,-2.27,EMA10<EMA20,85.845,84.697,86.993,215,分形支撑(7触),1,0.33,1.18,-1.06,-0.37,20.3,False,5202,1.0,3.91,10.83,11.59,,V型反转
XLF,JPM,XLF/JPM,2020-02-25,6330,106.184,死叉,1,-5.91,EMA10<EMA20,106.965,105.845,108.085,66,分形支撑(2触),1,0.1,2.18,-4.46,0.01,27.9,False,5326,0.3,-7.37,-20.24,-29.96,2.0,支撑击穿
XLF,JPM,XLF/JPM,2020-03-06,6338,90.895,死叉,9,-10.66,EMA10<EMA20,88.819,87.633,90.005,201,分形支撑(4触),1,0.23,2.17,-5.17,-3.0,41.9,False,5334,-13.55,-3.86,-22.74,-21.43,1.0,支撑击穿
XLF,JPM,XLF/JPM,2020-09-23,6477,79.572,死叉,3,-4.98,EMA10<EMA20,78.033,76.269,79.797,58,分形支撑(2触),1,0.03,1.08,-1.62,-0.33,28.6,True,5473,-0.09,3.81,8.54,8.14,,V型反转
XLF,JPM,XLF/JPM,2021-06-18,6662,129.778,连续3日低于EMA20,4,-5.29,EMA10<EMA20,128.868,126.813,130.924,75,分形支撑(4触),1,0.17,2.79,-2.53,-1.51,20.7,True,5658,1.7,4.14,6.09,-0.07,,横盘消化
XLF,JPM,XLF/JPM,2021-07-19,6682,129.687,连续3日低于EMA20,1,-3.68,EMA10<EMA20,128.987,126.983,130.991,95,分形支撑(5触),1,0.31,1.47,-3.25,-1.69,22.5,True,5678,1.86,3.18,2.86,8.14,,V型反转
XLF,JPM,XLF/JPM,2021-09-20,6726,134.973,死叉,4,-2.8,EMA10<EMA20,132.5,130.49,134.509,93,分形支撑(4触),1,0.61,1.5,-2.99,-0.89,25.7,True,5722,0.01,9.17,9.15,9.54,,V型反转
XLF,JPM,XLF/JPM,2021-11-30,6776,140.997,死叉,2,-3.9,EMA10<EMA20,138.534,136.469,140.599,132,分形支撑(2触),1,0.23,1.93,-1.49,0.71,27.2,True,5772,-0.59,2.35,0.19,-0.17,,横盘消化
XLF,JPM,XLF/JPM,2022-01-21,6812,129.563,连续3日低于EMA20,1,-3.99,EMA10<EMA20,128.918,126.741,131.095,225,分形支撑(6触),1,0.25,1.38,-1.75,-6.34,28.9,False,5808,-0.09,1.05,5.16,4.87,,V型反转
XLF,JPM,XLF/JPM,2022-02-24,6835,129.09,死叉,2,-3.91,EMA10<EMA20,128.918,126.451,131.386,248,分形支撑(6触),1,0.61,1.8,-2.78,-0.9,30.3,False,5831,2.37,-4.33,-8.78,-2.67,3.0,支撑击穿
XLF,JPM,XLF/JPM,2022-09-21,6979,102.098,死叉,6,-3.58,EMA10<EMA20,100.496,98.518,102.473,63,分形支撑(5触),1,0.02,1.2,-2.88,-0.15,28.0,False,5975,-1.14,-4.0,-0.99,4.5,3.0,支撑击穿
XLF,JPM,XLF/JPM,2022-09-23,6981,99.058,死叉,8,-5.68,EMA10<EMA20,96.262,94.285,98.24,47,分形支撑(1触),1,0.62,1.65,-1.86,-1.2,29.9,False,5977,-2.15,-4.25,-2.03,13.0,,支撑击穿
XLF,JPM,XLF/JPM,2023-03-09,7095,120.24,连续3日低于EMA20,0,-5.7,EMA10<EMA20,119.573,117.722,121.424,72,分形支撑(2触),1,0.14,2.64,-5.41,-2.27,22.6,False,6091,2.54,0.31,-2.69,-1.43,6.0,支撑击穿
XLF,JPM,XLF/JPM,2023-03-10,7096,123.293,连续3日低于EMA20,1,-6.75,EMA10<EMA20,117.004,115.153,118.856,228,分形支撑(3触),1,0.15,3.31,2.54,1.53,24.8,False,6092,-1.8,-5.87,-6.54,-3.56,,支撑击穿
